price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
3200000,casa,exterior,6,573,False,True,Chalet adosado en Bernabéu-Hispanoamérica,chamartin
898000,planta 5,exterior,4,160,True,False,El Viso,chamartin
1225000,planta 4,exterior,4,210,True,True,Nueva España,chamartin
500000,planta 1,exterior,3,93,True,False,Prosperidad,chamartin
2200000,planta 8,exterior,4,300,True,True,Nueva España,chamartin
550000,planta 4,exterior,3,131,True,False,Prosperidad,chamartin
324500,bajo,exterior,2,75,True,False,El Viso,chamartin
300000,planta 1,exterior,2,60,True,False,Prosperidad,chamartin
388800,planta 1,exterior,2,79,True,False,Bernabéu-Hispanoamérica,chamartin
249000,planta 2,exterior,2,61,False,False,Ciudad Jardín,chamartin
388000,planta 1,exterior,2,63,True,False,Bernabéu-Hispanoamérica,chamartin
930700,planta 1,exterior,3,151,True,False,Nueva España,chamartin
321400,planta 4,exterior,1,45,True,False,El Viso,chamartin
2300000,planta 9,exterior,5,327,True,True,Nueva España,chamartin
1690000,planta 5,exterior,4,442,True,True,Prosperidad,chamartin
490000,planta 3,interior,3,115,True,False,Prosperidad,chamartin
235000,bajo,exterior,1,56,False,False,Prosperidad,chamartin
550000,planta 2,exterior,3,104,True,False,Bernabéu-Hispanoamérica,chamartin
1080000,planta 3,exterior,4,215,True,True,Bernabéu-Hispanoamérica,chamartin
324500,bajo,exterior,2,75,True,False,El Viso,chamartin
1450000,planta 1,exterior,3,124,True,True,El Viso,chamartin
1300000,bajo,exterior,2,150,False,False,Prosperidad,chamartin
791000,bajo,,1,164,True,False,El Viso,chamartin
249000,planta 2,exterior,2,64,False,False,Ciudad Jardín,chamartin
2800000,planta 3,exterior,5,437,True,True,Nueva España,chamartin
249000,planta 2,exterior,2,71,False,False,Ciudad Jardín,chamartin
965000,planta 4,exterior,4,220,True,True,Castilla,chamartin
1500000,planta 12,exterior,4,211,True,True,Nueva España,chamartin
3995000,chalet,exterior,6,385,False,True,El Viso,chamartin
401500,bajo,,2,98,False,False,Prosperidad,chamartin
1325000,planta 12,exterior,4,230,True,False,Nueva España,chamartin
791000,bajo,exterior,2,165,True,False,El Viso,chamartin
401500,bajo,exterior,2,98,True,False,Prosperidad,chamartin
1150000,planta 6,exterior,5,194,True,False,Bernabéu-Hispanoamérica,chamartin
625000,planta 3,interior,4,155,True,False,Castilla,chamartin
10000000,chalet,exterior,6,713,False,True,Casa o chalet independiente en El Viso,chamartin
116000,planta 2,exterior,2,64,False,False,Ciudad Jardín,chamartin
2700000,planta 3,exterior,6,400,True,True,Nueva España,chamartin
940000,chalet,exterior,3,225,False,True,Chalet adosado en Ciudad Jardín,chamartin
2485000,chalet,exterior,6,335,False,False,Chalet pareado en El Viso,chamartin
2800000,planta 1,exterior,5,463,True,True,El Viso,chamartin
3200000,chalet,exterior,4,500,False,True,Nueva España,chamartin
570000,planta 8,exterior,4,120,True,False,Castilla,chamartin
2500000,chalet,exterior,9,500,False,True,Casa o chalet independiente en Nueva España,chamartin
940000,chalet,exterior,3,190,False,True,Chalet pareado en Ciudad Jardín,chamartin
1110000,bajo,exterior,1,137,True,False,Dúplex en El Viso,chamartin
249000,planta 2,exterior,2,61,False,False,Ciudad Jardín,chamartin
454200,planta 1,,3,88,True,False,Prosperidad,chamartin
791000,bajo,exterior,1,77,True,False,El Viso,chamartin
647000,planta 3,exterior,3,90,True,False,Nueva España,chamartin
215000,bajo,exterior,1,46,True,False,Prosperidad,chamartin
1375000,planta 4,exterior,4,200,True,False,Nueva España,chamartin
638000,planta 1,exterior,4,159,True,True,Castilla,chamartin
379000,planta 2,exterior,2,80,True,False,Castilla,chamartin
1100000,planta 9,exterior,3,120,True,False,Nueva España,chamartin
920000,planta 1,exterior,3,204,True,True,Castilla,chamartin
350000,planta 2,exterior,2,62,True,False,Castilla,chamartin
799000,planta 1,exterior,6,145,True,False,El Viso,chamartin
700000,planta 6,exterior,3,85,True,False,Ciudad Jardín,chamartin
270000,bajo,exterior,1,45,False,False,Castilla,chamartin
1501500,planta 5,exterior,4,265,True,True,El Viso,chamartin
388800,planta 1,exterior,2,77,True,False,Bernabéu-Hispanoamérica,chamartin
3200000,chalet,exterior,6,573,False,True,Chalet adosado en Bernabéu-Hispanoamérica,chamartin
3200000,casa,exterior,6,573,False,True,Chalet pareado en Bernabéu-Hispanoamérica,chamartin
4200000,casa,exterior,6,345,False,True,Chalet adosado en El Viso,chamartin
4500000,chalet,exterior,5,480,False,True,Chalet pareado en El Viso,chamartin
1250000,planta 3,exterior,4,223,True,True,Nueva España,chamartin
324500,bajo,,2,75,False,False,El Viso,chamartin
249000,planta 2,exterior,2,61,False,False,Ciudad Jardín,chamartin
791000,bajo,exterior,1,165,True,False,El Viso,chamartin
249000,planta 2,exterior,2,60,False,False,Ciudad Jardín,chamartin
395000,planta 4,exterior,3,87,True,False,Prosperidad,chamartin
1199000,planta 2,exterior,5,277,True,True,Nueva España,chamartin
350000,planta 4,exterior,2,62,True,False,Bernabéu-Hispanoamérica,chamartin
495000,planta 5,exterior,3,110,True,False,Prosperidad,chamartin
695000,planta 1,exterior,3,120,True,False,Nueva España,chamartin
850000,planta 2,exterior,3,153,True,False,Bernabéu-Hispanoamérica,chamartin
401500,bajo,exterior,2,94,False,False,Prosperidad,chamartin
349500,planta 2,interior,2,85,True,False,Prosperidad,chamartin
180000,planta 1,interior,1,40,False,False,Prosperidad,chamartin
1450000,planta 3,exterior,4,161,True,True,El Viso,chamartin
980000,planta 7,exterior,5,190,True,True,Bernabéu-Hispanoamérica,chamartin
995000,bajo,exterior,1,288,True,False,El Viso,chamartin
248999,planta 2,exterior,2,71,False,False,Ciudad Jardín,chamartin
3900000,casa,exterior,8,432,False,False,Chalet adosado en El Viso,chamartin
149000,planta 2,exterior,1,39,False,False,Prosperidad,chamartin
3400000,chalet,exterior,7,410,False,True,Casa o chalet independiente en El Viso,chamartin
175000,bajo,interior,2,45,False,False,Ciudad Jardín,chamartin
300000,bajo,interior,2,81,True,False,Prosperidad,chamartin
1500000,planta 6,exterior,4,197,True,False,El Viso,chamartin
454200,planta 1,exterior,3,86,True,False,Prosperidad,chamartin
2200000,bajo,exterior,4,290,True,True,Nueva España,chamartin
1150000,planta 6,exterior,5,203,True,False,Bernabéu-Hispanoamérica,chamartin
390000,semi-sotano,exterior,3,106,True,False,El Viso,chamartin
2650000,planta 6,exterior,5,394,True,True,Nueva España,chamartin
880000,planta 1,exterior,4,201,True,True,Bernabéu-Hispanoamérica,chamartin
675000,planta 4,exterior,4,108,True,False,Bernabéu-Hispanoamérica,chamartin
990000,bajo,exterior,3,132,True,False,El Viso,chamartin
460000,planta 3,,1,92,False,False,Castilla,chamartin
2750000,planta 15,exterior,4,527,True,True,Dúplex en El Viso,chamartin
515000,planta 5,exterior,2,92,True,False,Bernabéu-Hispanoamérica,chamartin
2600000,planta 3,exterior,6,500,True,True,Nueva España,chamartin
950000,planta 5,exterior,4,157,True,True,Bernabéu-Hispanoamérica,chamartin
1550000,planta 3,exterior,4,164,True,True,Nueva España,chamartin
1250000,planta 3,exterior,4,212,True,True,Nueva España,chamartin
4900000,chalet,exterior,6,598,False,False,Chalet pareado en El Viso,chamartin
490000,planta 3,interior,3,115,True,False,Ciudad Jardín,chamartin
180000,planta 1,interior,1,40,False,False,Prosperidad,chamartin
630000,planta 3,exterior,4,144,True,True,Castilla,chamartin
3200000,planta 4,exterior,5,434,True,False,El Viso,chamartin
324500,bajo,exterior,2,62,True,False,El Viso,chamartin
1500000,planta 10,exterior,3,191,True,True,Bernabéu-Hispanoamérica,chamartin
417000,planta 1,exterior,2,83,True,False,Bernabéu-Hispanoamérica,chamartin
325000,planta 3,exterior,1,52,True,False,Prosperidad,chamartin
525000,planta 4,exterior,3,90,True,False,Bernabéu-Hispanoamérica,chamartin
415000,planta 2,exterior,1,80,True,True,Castilla,chamartin
225000,bajo,exterior,3,55,False,False,Ciudad Jardín,chamartin
342000,planta 7,interior,1,65,True,False,Prosperidad,chamartin
13950000,chalet,exterior,6,1.116,False,True,Casa o chalet independiente en El Viso,chamartin
370000,planta 3,exterior,2,70,True,False,Prosperidad,chamartin
270000,planta 2,exterior,2,65,True,False,Castilla,chamartin
550000,planta 5,exterior,2,82,True,False,El Viso,chamartin
454200,planta 1,,3,88,False,False,Prosperidad,chamartin
2300000,planta 10,exterior,2,290,True,False,El Viso,chamartin
895000,planta 1,exterior,5,186,True,True,Bernabéu-Hispanoamérica,chamartin
1000000,planta 7,exterior,4,178,True,False,Nueva España,chamartin
1500000,planta 5,exterior,4,220,True,True,El Viso,chamartin
6000000,planta 8,exterior,3,525,True,True,Dúplex en El Viso,chamartin
465000,planta 2,exterior,3,117,True,False,Castilla,chamartin
2700000,planta 2,exterior,2,260,True,True,El Viso,chamartin
450000,planta 1,exterior,1,60,True,False,Nueva España,chamartin
920000,planta 12,exterior,3,190,True,True,Ático en Castilla,chamartin
385000,bajo,exterior,1,40,True,True,Nueva España,chamartin
475000,planta 2,exterior,1,71,True,False,El Viso,chamartin
268000,bajo,exterior,1,67,True,False,Ciudad Jardín,chamartin
460000,planta 2,exterior,2,91,True,False,Prosperidad,chamartin
449999,planta 3,exterior,3,115,True,False,Ciudad Jardín,chamartin
730000,chalet,exterior,3,120,False,False,Chalet pareado en Ciudad Jardín,chamartin
241000,bajo,exterior,1,65,True,False,Ciudad Jardín,chamartin
830000,planta 13,exterior,3,135,True,False,Bernabéu-Hispanoamérica,chamartin
397000,planta 3,exterior,2,70,True,False,Prosperidad,chamartin
5800000,casa,exterior,9,910,False,True,Casa o chalet independiente en El Viso,chamartin
450000,planta 1,exterior,1,54,True,False,Nueva España,chamartin
450000,planta 1,exterior,3,85,True,False,Prosperidad,chamartin
190000,planta 1,interior,1,50,False,False,Prosperidad,chamartin
3800000,chalet,exterior,7,560,False,True,Nueva España,chamartin
260000,planta 2,exterior,2,64,True,False,Castilla,chamartin
1600000,planta 3,exterior,4,351,True,True,Nueva España,chamartin
1076900,planta 4,exterior,3,151,True,False,Nueva España,chamartin
388800,planta 1,exterior,2,63,True,False,Bernabéu-Hispanoamérica,chamartin
630000,planta 4,exterior,2,85,True,False,Bernabéu-Hispanoamérica,chamartin
1199000,planta 6,,5,220,True,True,Castilla,chamartin
179000,bajo,exterior,1,42,False,False,Castilla,chamartin
440000,planta 1,exterior,4,120,True,False,Prosperidad,chamartin
3000000,planta 10,exterior,5,327,True,True,Ático en El Viso,chamartin
845000,planta 1,exterior,4,185,True,True,Bernabéu-Hispanoamérica,chamartin
255000,planta 1,exterior,1,53,True,False,Ciudad Jardín,chamartin
1350000,planta 1,exterior,4,245,True,True,Nueva España,chamartin
601012,planta 6,exterior,1,85,True,False,Bernabéu-Hispanoamérica,chamartin
799000,chalet,exterior,2,102,False,False,Chalet pareado en Ciudad Jardín,chamartin
850000,planta 1,exterior,3,234,True,False,Bernabéu-Hispanoamérica,chamartin
2333000,planta 3,exterior,5,260,True,True,El Viso,chamartin
3000000,chalet,exterior,5,568,False,True,Casa o chalet independiente en Bernabéu-Hispanoamérica,chamartin
960000,planta 3,exterior,3,157,True,False,Nueva España,chamartin
895000,planta 3,exterior,3,150,True,True,Nueva España,chamartin
2300000,planta 5,exterior,3,335,True,True,Almagro,chamberi
1995000,planta 11,exterior,5,409,True,True,Vallehermoso,chamberi
1900000,planta 3,exterior,4,257,True,False,Almagro,chamberi
360000,bajo,exterior,2,64,True,False,Arapiles,chamberi
1900000,planta 6,exterior,4,295,True,False,Almagro,chamberi
1400000,planta 6,exterior,3,152,True,False,Almagro,chamberi
1190000,planta 1,exterior,3,160,True,False,Almagro,chamberi
820000,planta 1,exterior,3,130,True,False,Gaztambide,chamberi
850000,planta 2,exterior,4,161,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1600000,planta 1,exterior,4,181,True,False,Almagro,chamberi
820000,planta 1,exterior,3,130,True,False,Trafalgar,chamberi
960000,planta 3,exterior,5,165,True,False,Trafalgar,chamberi
2350000,chalet,exterior,5,512,False,False,Vallehermoso,chamberi
1850000,planta 3,exterior,4,257,True,False,Almagro,chamberi
2885000,planta 1,exterior,5,375,True,False,Almagro,chamberi
4200000,planta 5,exterior,5,457,True,True,Almagro,chamberi
1595000,planta 2,exterior,2,209,True,False,Almagro,chamberi
1250000,planta 2,exterior,7,303,True,False,Trafalgar,chamberi
845000,planta 2,exterior,5,194,True,False,Gaztambide,chamberi
2885000,planta 1,exterior,5,375,True,False,Almagro,chamberi
1250000,planta 2,exterior,5,303,True,False,Trafalgar,chamberi
1195000,planta 2,exterior,3,134,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
1585000,chalet,exterior,4,300,True,True,Gaztambide,chamberi
1090000,planta 3,exterior,2,167,True,True,Trafalgar,chamberi
2495000,planta 4,exterior,4,362,True,True,Almagro,chamberi
2390000,planta 3,exterior,4,361,True,True,Almagro,chamberi
965000,planta 6,interior,4,160,True,True,Vallehermoso,chamberi
655000,planta 2,exterior,4,114,True,False,Trafalgar,chamberi
460000,planta 2,interior,2,60,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1685000,planta 2,exterior,5,274,True,False,Trafalgar,chamberi
245000,planta 1,interior,1,30,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1090000,planta 3,exterior,3,170,True,True,Trafalgar,chamberi
790000,planta 4,exterior,2,125,True,False,Trafalgar,chamberi
2290000,planta 2,exterior,4,313,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
285000,planta 4,interior,1,49,True,False,Arapiles,chamberi
397000,sotano,interior,1,65,True,False,Almagro,chamberi
975000,planta 5,exterior,3,125,True,True,Trafalgar,chamberi
210000,bajo,interior,1,33,True,False,Almagro,chamberi
375000,bajo,interior,3,87,True,False,Trafalgar,chamberi
550000,planta 5,interior,4,109,True,False,Gaztambide,chamberi
240000,bajo,interior,1,39,True,False,Gaztambide,chamberi
380000,bajo,exterior,2,80,True,False,Almagro,chamberi
1199000,planta 3,exterior,4,234,True,True,Arapiles,chamberi
1070000,planta 6,exterior,4,166,True,False,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
449000,planta 2,exterior,3,79,False,False,Almagro,chamberi
700000,bajo,interior,3,138,True,False,Almagro,chamberi
1095000,planta 7,exterior,4,202,True,False,Arapiles,chamberi
1200000,planta 2,exterior,4,248,True,False,Gaztambide,chamberi
213500,bajo,interior,1,41,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1575000,planta 7,exterior,4,218,True,True,Almagro,chamberi
1790000,planta 6,exterior,3,243,True,False,Dúplex en Almagro,chamberi
1200000,planta 8,exterior,4,197,True,False,Vallehermoso,chamberi
2950000,planta 6,exterior,4,302,True,True,Ático en Almagro,chamberi
1100000,planta 1,exterior,2,124,True,True,Almagro,chamberi
900000,planta 6,exterior,4,185,True,False,Gaztambide,chamberi
499000,planta 5,interior,3,85,True,False,Trafalgar,chamberi
925000,planta 1,exterior,4,180,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1595000,planta 2,exterior,2,209,True,False,Almagro,chamberi
980000,planta 2,exterior,4,161,True,False,Almagro,chamberi
750000,entreplanta,exterior,2,104,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
825000,planta 3,exterior,5,200,True,False,Gaztambide,chamberi
690000,planta 4,interior,4,151,True,True,Gaztambide,chamberi
1150000,planta 5,exterior,4,257,True,False,Vallehermoso,chamberi
1250000,planta 2,exterior,7,303,True,False,Trafalgar,chamberi
849000,planta 3,exterior,5,215,True,True,Vallehermoso,chamberi
470000,planta 3,interior,2,101,True,False,Trafalgar,chamberi
295000,planta 1,interior,1,37,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
500000,semi-sotano,exterior,2,65,True,False,Almagro,chamberi
499000,planta 4,interior,3,82,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1250000,planta 2,exterior,4,250,True,False,Vallehermoso,chamberi
440000,planta 5,exterior,2,53,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1690000,planta 3,exterior,3,233,True,True,Almagro,chamberi
760000,planta 2,exterior,3,117,True,False,Trafalgar,chamberi
749000,planta 1,exterior,5,178,True,False,Gaztambide,chamberi
875000,planta 2,exterior,5,175,True,False,Gaztambide,chamberi
695000,planta 9,exterior,3,117,True,True,Vallehermoso,chamberi
950000,planta 4,exterior,2,95,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
860000,planta 3,exterior,3,176,True,True,Vallehermoso,chamberi
320000,planta 3,interior,1,70,True,True,Gaztambide,chamberi
1650000,planta 6,exterior,4,198,True,False,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
825000,planta 3,exterior,5,202,True,False,Gaztambide,chamberi
1250000,planta 3,interior,4,205,True,False,Almagro,chamberi
800000,planta 3,exterior,2,86,True,False,Almagro,chamberi
390000,planta 1,interior,2,50,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
495000,planta 6,exterior,2,74,True,False,Arapiles,chamberi
235000,bajo,interior,2,50,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
570000,planta 2,exterior,3,111,True,False,Trafalgar,chamberi
607700,bajo,exterior,2,117,True,False,Almagro,chamberi
790000,planta 4,interior,3,125,True,False,Almagro,chamberi
800000,planta 2,exterior,2,86,True,False,Almagro,chamberi
580000,planta 6,exterior,1,61,True,False,Almagro,chamberi
1850000,planta 3,exterior,4,257,True,False,Almagro,chamberi
2885000,planta 1,exterior,5,375,True,False,Almagro,chamberi
257900,planta 5,exterior,1,44,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
2885000,planta 1,exterior,5,311,True,False,Almagro,chamberi
870000,planta 1,exterior,3,159,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
795000,planta 1,interior,4,179,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1095000,planta 7,exterior,4,202,True,False,Ático en Arapiles,chamberi
1830000,planta 4,exterior,5,288,True,True,Almagro,chamberi
1950000,entreplanta,exterior,3,314,True,False,Dúplex en Almagro,chamberi
2000000,planta 3,exterior,3,227,True,True,Almagro,chamberi
950000,planta 5,exterior,3,160,True,False,Almagro,chamberi
2060000,entreplanta,exterior,3,330,True,True,Dúplex en Almagro,chamberi
750000,planta 2,exterior,5,159,True,False,Arapiles,chamberi
870000,planta 13,exterior,3,140,True,False,Ático en Vallehermoso,chamberi
290000,entreplanta,exterior,1,45,True,False,Arapiles,chamberi
539000,planta 1,interior,2,97,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1200000,planta 3,exterior,5,200,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
2500000,planta 4,,7,493,False,False,Nuevos Ministerios-Ríos Rosas,chamberi
367000,planta 3,interior,2,68,True,False,Gaztambide,chamberi
339000,planta 1,interior,3,69,True,False,Arapiles,chamberi
1200000,planta 2,exterior,5,208,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
239900,planta 4,interior,1,37,True,False,Gaztambide,chamberi
300000,sotano,interior,2,34,True,False,Almagro,chamberi
337000,planta 4,interior,2,63,True,False,Gaztambide,chamberi
2300000,planta 5,exterior,4,335,True,True,Almagro,chamberi
1010000,planta 5,exterior,3,140,True,False,Arapiles,chamberi
1050000,planta 6,exterior,4,257,True,False,Vallehermoso,chamberi
2030000,planta 2,exterior,3,250,True,False,Almagro,chamberi
750000,planta 5,exterior,5,158,True,False,Arapiles,chamberi
1400000,planta 3,exterior,4,300,True,True,Gaztambide,chamberi
890000,planta 2,exterior,4,161,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
830000,planta 1,exterior,5,211,True,False,Gaztambide,chamberi
595000,planta 8,exterior,2,68,True,False,Ático en Gaztambide,chamberi
399900,planta 1,exterior,1,56,True,False,Gaztambide,chamberi
790000,planta 2,exterior,3,182,True,False,Gaztambide,chamberi
429500,bajo,exterior,2,84,True,True,Vallehermoso,chamberi
649000,planta 1,interior,4,153,True,False,Gaztambide,chamberi
575000,planta 1,exterior,3,124,True,False,Arapiles,chamberi
1850000,planta 3,exterior,4,257,True,False,Almagro,chamberi
870000,planta 5,interior,5,204,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
875000,planta 1,exterior,3,160,True,False,Arapiles,chamberi
350000,bajo,exterior,2,117,True,False,Trafalgar,chamberi
520000,planta 1,exterior,3,125,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
455000,planta 4,interior,3,80,True,False,Gaztambide,chamberi
1690000,planta 3,exterior,5,221,True,False,Almagro,chamberi
245000,planta 2,interior,2,40,True,False,Arapiles,chamberi
1200000,planta 3,exterior,4,202,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
2300000,planta 5,exterior,3,335,True,False,Ático en Almagro,chamberi
1400000,planta 4,exterior,4,233,True,False,Trafalgar,chamberi
345000,planta 2,interior,3,75,True,False,Vallehermoso,chamberi
470000,planta 1,exterior,2,80,False,False,Trafalgar,chamberi
780000,planta 2,exterior,2,96,True,False,Trafalgar,chamberi
1290000,planta 3,exterior,4,207,True,False,Almagro,chamberi
750000,planta 2,exterior,3,100,True,False,Trafalgar,chamberi
270000,planta -1,exterior,1,33,False,False,Almagro,chamberi
1250000,planta 2,exterior,5,303,True,False,Trafalgar,chamberi
995000,planta 1,exterior,3,134,True,False,Trafalgar,chamberi
850000,planta 5,exterior,4,177,True,True,Arapiles,chamberi
1550000,planta 6,exterior,3,164,True,False,Arapiles,chamberi
2496000,planta 1,exterior,6,412,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
275000,bajo,exterior,1,75,True,False,Trafalgar,chamberi
390000,planta 1,interior,2,44,True,False,Gaztambide,chamberi
879000,planta 1,exterior,3,163,True,False,Gaztambide,chamberi
1325000,bajo,exterior,2,255,True,False,Dúplex en Trafalgar,chamberi
2284800,planta 9,exterior,4,284,True,True,Vallehermoso,chamberi
1200000,planta 1,exterior,4,207,True,True,Vallehermoso,chamberi
690000,planta 4,exterior,2,81,True,False,Trafalgar,chamberi
900000,planta 2,exterior,3,116,True,False,Trafalgar,chamberi
995000,planta 1,exterior,5,263,True,False,Arapiles,chamberi
1850000,planta 1,exterior,3,152,True,False,Trafalgar,chamberi
2604000,planta 7,exterior,3,192,True,True,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
2230000,planta 7,exterior,3,168,True,True,Ático en Nuevos Ministerios-Ríos Rosas,chamberi
950000,planta 5,exterior,3,160,True,False,Almagro,chamberi
1200000,planta 8,exterior,4,198,True,False,Ático en Vallehermoso,chamberi
3990000,planta 2,exterior,3,306,True,True,Almagro,chamberi
770000,planta 3,exterior,2,110,True,True,Trafalgar,chamberi
600000,planta 6,exterior,6,167,True,False,Gaztambide,chamberi
2495000,planta 4,exterior,4,361,True,True,Almagro,chamberi
1250000,planta 2,exterior,7,307,True,True,Trafalgar,chamberi
790000,planta 3,interior,6,160,True,False,Almagro,chamberi
2500000,planta 7,exterior,5,296,True,False,Almagro,chamberi
1200000,planta 2,exterior,5,200,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
749000,planta 1,exterior,6,178,True,False,Gaztambide,chamberi
2350000,chalet,exterior,5,481,False,True,Vallehermoso,chamberi
237000,planta 3,interior,2,44,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1195000,planta 2,exterior,3,134,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
950000,planta 1,exterior,4,169,True,False,Almagro,chamberi
2000000,planta 5,exterior,4,281,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
780000,planta 4,exterior,2,108,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1600000,planta 2,exterior,7,320,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
589000,planta 2,exterior,4,120,True,False,Arapiles,chamberi
792000,planta 1,exterior,2,132,True,True,Almagro,chamberi
710000,planta 5,exterior,4,150,True,True,Arapiles,chamberi
1250000,planta 2,exterior,6,303,True,False,Trafalgar,chamberi
240000,planta 2,interior,2,49,True,False,Arapiles,chamberi
690000,planta 3,exterior,2,95,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
940000,planta 7,exterior,6,229,True,True,Vallehermoso,chamberi
399500,planta 5,interior,3,87,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
215000,planta 4,interior,1,39,False,False,Nuevos Ministerios-Ríos Rosas,chamberi
1350000,planta 2,exterior,6,298,True,False,Vallehermoso,chamberi
797000,planta 3,exterior,4,175,True,False,Gaztambide,chamberi
719000,planta 2,interior,6,149,True,False,Arapiles,chamberi
835000,planta 2,exterior,5,241,True,False,Gaztambide,chamberi
1249000,planta 7,exterior,5,235,True,False,Vallehermoso,chamberi
350000,planta 2,interior,3,67,True,False,Arapiles,chamberi
290000,planta 6,interior,1,44,True,False,Arapiles,chamberi
950000,planta 8,exterior,3,186,True,False,Vallehermoso,chamberi
350000,bajo,exterior,2,75,True,False,Gaztambide,chamberi
625000,planta 4,exterior,2,76,True,False,Trafalgar,chamberi
549000,planta 5,exterior,4,114,True,False,Gaztambide,chamberi
289900,bajo,exterior,3,100,True,False,Arapiles,chamberi
2050000,bajo,exterior,2,314,True,False,Almagro,chamberi
835000,planta 2,exterior,5,242,True,False,Gaztambide,chamberi
430000,planta 6,interior,2,68,True,False,Almagro,chamberi
450000,planta 5,exterior,3,75,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
730000,planta 2,exterior,3,150,True,True,Gaztambide,chamberi
870000,planta 1,exterior,3,159,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
749000,planta 2,interior,5,227,True,True,Vallehermoso,chamberi
539000,bajo,interior,4,125,True,False,Arapiles,chamberi
1300000,planta 2,exterior,2,124,True,False,Almagro,chamberi
524000,planta 1,interior,2,98,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
505000,planta 2,interior,3,94,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
279990,planta 2,,2,56,True,False,Trafalgar,chamberi
799000,planta 2,exterior,4,219,True,False,Vallehermoso,chamberi
750000,planta 2,exterior,3,142,True,False,Gaztambide,chamberi
382000,sotano,exterior,2,56,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
649000,planta 5,exterior,3,90,True,False,Arapiles,chamberi
890000,planta 3,interior,3,162,True,False,Trafalgar,chamberi
2055000,entreplanta,exterior,4,330,True,False,Dúplex en Almagro,chamberi
750000,planta 5,exterior,3,158,True,False,Arapiles,chamberi
890000,planta 5,exterior,4,229,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
720000,planta 1,exterior,4,169,True,False,Gaztambide,chamberi
399900,planta 5,exterior,2,73,True,False,Trafalgar,chamberi
1100000,planta 1,exterior,4,180,True,False,Gaztambide,chamberi
199000,bajo,interior,1,45,True,False,Gaztambide,chamberi
746800,planta 8,exterior,2,83,True,True,Vallehermoso,chamberi
790000,planta 4,exterior,3,106,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
940000,planta 3,exterior,3,128,True,False,Vallehermoso,chamberi
385000,planta 4,interior,2,62,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
550000,planta 5,exterior,2,91,True,False,Gaztambide,chamberi
304000,planta 3,interior,2,61,True,False,Gaztambide,chamberi
2155000,bajo,exterior,4,330,True,False,Almagro,chamberi
2050000,bajo,exterior,3,314,True,False,Almagro,chamberi
680000,planta 1,exterior,3,126,True,False,Trafalgar,chamberi
2550000,planta 4,exterior,7,280,True,False,Almagro,chamberi
1450000,planta 2,exterior,3,189,True,False,Almagro,chamberi
1095000,planta 3,exterior,5,167,True,False,Almagro,chamberi
1550000,planta 4,exterior,8,294,True,False,Nuevos Ministerios-Ríos Rosas,chamberi
1195000,planta 2,exterior,3,133,True,True,Nuevos Ministerios-Ríos Rosas,chamberi
419000,planta 1,interior,2,68,False,False,Nuevos Ministerios-Ríos Rosas,chamberi
820000,planta 7,interior,5,161,True,False,Trafalgar,chamberi
